molregno,chembl_id,max_phase,canonical_smiles,standard_inchi_key,mw_freebase,molecular_weight,alogp,hba,hbd,psa,rtb,num_ro5_violations,aromatic_rings,heavy_atoms,qed_weighted,np_likeness_score,natural_product,prodrug,ro3_pass,oral,parenteral,topical
1383068,CHEMBL2110628,2,CN(C)CCN(Cc1ccc(Cl)s1)c1ccccn1,XAEXSWVTEJHRMH-UHFFFAOYSA-N,295.84,295.84,3.36,4,0,19.37,6,0,2,19,0.81,-2.03,0,0,N,0,0,0
1383069,CHEMBL2110629,2,CCNC(C)C(O)c1ccc(O)c(O)c1,OHDICGSRVLBVLC-UHFFFAOYSA-N,211.26,211.26,1.13,4,4,72.72,4,0,1,15,0.56,0.83,0,0,N,0,0,0
1383070,CHEMBL2110630,2,COc1cccc(OC(C)CNC(=N)Cc2cccc(C)c2)c1,JRYTUFKIORWTNI-UHFFFAOYSA-N,312.41,312.41,3.58,3,2,54.34,7,0,2,23,0.61,-0.83,0,0,N,0,0,0
1383071,CHEMBL2110631,2,OCCCN1CCN(CCCC2c3ccccc3Sc3ccc(Cl)cc32)CC1,VQLAZPRVCPICCQ-UHFFFAOYSA-N,417.02,417.02,4.72,4,1,26.71,7,0,2,28,0.71,-0.65,0,0,N,0,0,0
1383072,CHEMBL2110632,2,CCCCN(CCCC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1,UAARDOOBGJGDJV-LJQANCHMSA-N,370.56,370.56,3.77,4,2,69.64,13,0,1,25,0.55,-0.85,0,0,N,0,0,0
1383074,CHEMBL2110634,2,CCCCCCCC/C=C\CCCCCCCCN(CCO)CCO,BITAPBDLHJQAID-KTKRTIGZSA-N,355.61,355.61,5.31,3,2,43.7,20,1,0,25,0.23,0.17,0,0,N,0,0,0
1383075,CHEMBL2110635,2,C[N+]1(CCC(O)(c2ccccc2)C2CCCCC2)CCCC1,FRBBPWXCRBHYJQ-UHFFFAOYSA-N,302.48,302.48,4.09,1,1,20.23,5,0,1,22,0.81,0.13,0,0,N,0,0,0
1383076,CHEMBL2110636,4,CCCC(=O)Nc1c(I)cc(I)c(/C=C(\CC)C(=O)O)c1I,CWRBDUIQDIHWJZ-SOFGYWHQSA-N,639.01,639.01,5.12,2,2,66.4,6,2,1,22,0.34,-0.12,1,0,N,0,0,0
1383077,CHEMBL2110637,2,O=C(O)C1N=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2NC1=O,JPEUYYKTUFRADV-UHFFFAOYSA-N,325.28,325.28,1.84,5,2,121.9,3,0,2,24,0.51,-0.51,0,0,N,0,0,0
1383078,CHEMBL2110638,2,CC[N+](C)(CC)CCOCCOC(=O)C(c1ccccc1)[N+]1(C)CCCCC1,UQVDQHWKXJHFEN-UHFFFAOYSA-N,392.58,392.58,3.4,3,0,35.53,11,0,1,28,0.33,0.03,0,0,N,0,0,0
1383079,CHEMBL2110639,2,Cc1ncc(C[n+]2csc(CCCl)c2C)c(N)n1,QNJSQRKKBAWIPT-UHFFFAOYSA-N,283.81,283.81,1.85,4,1,55.68,4,0,2,18,0.69,-0.31,0,0,N,0,0,0
1383080,CHEMBL2110640,2,O=C1NCCN1C1CCN(CC[C@H]2COc3ccccc3O2)CC1,CDFTVVPIMLXJRX-HNNXBMFYSA-N,331.42,331.42,1.71,4,1,54.04,4,0,1,24,0.91,-0.79,0,0,N,0,0,0
1383081,CHEMBL2110641,2,N=C(N)NNCCOc1c(Cl)cccc1Cl,XIHXRRMCNSMUET-UHFFFAOYSA-N,263.13,263.13,1.36,3,4,83.16,5,0,1,16,0.28,-0.88,0,0,N,0,0,0
1383082,CHEMBL2110642,2,Cc1c(N(CC(C)C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,PGKKQZJGHZAMDN-UHFFFAOYSA-N,353.44,353.44,1.79,6,1,84.54,6,0,2,24,0.8,-0.94,0,0,N,0,0,0
1383083,CHEMBL2110643,2,O[C@H](CNC[C@H](O)[C@H]1COc2ccccc2O1)[C@@H]1COc2ccccc2O1,JMVGSDHINNGCAC-GOFCXKROSA-N,373.41,373.41,0.98,7,3,89.41,6,0,2,27,0.7,0.32,0,0,N,0,0,0
1383085,CHEMBL2110645,2,O=C1OC(CCN2CCCCC2)OC1(c1ccccc1)c1ccccc1,DXSUDONPFZKWOO-UHFFFAOYSA-N,351.45,351.45,3.71,4,0,38.77,5,0,2,26,0.77,-0.14,0,0,N,0,0,0
1383086,CHEMBL2110646,2,C[N+]1(CCF)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,OATDVDIMNNZTEY-XWALJWNASA-N,398.5,398.5,3.58,3,1,46.53,6,0,2,29,0.6,0.21,0,0,N,0,0,0
1383087,CHEMBL2110647,2,C[N+](C)(CCCCC(C#N)(c1ccccc1)c1ccccc1)CC[N+]1(C)CCOCC1,GKPFBMQXTRZTOW-UHFFFAOYSA-N,421.63,421.63,4.22,2,0,33.02,10,0,2,31,0.43,-0.11,0,0,N,0,0,0
1383089,CHEMBL2110649,-1,CC(C)NC(C)C(=O)c1ccc(O)c(O)c1,GPHUDPVNXDFRCO-UHFFFAOYSA-N,223.27,223.27,1.67,4,3,69.56,4,0,1,16,0.54,0.22,0,0,N,0,0,0
1383090,CHEMBL2110650,2,C[N+](C)(C)CC1COCO1,HJPHIJVSRJVAGC-UHFFFAOYSA-N,146.21,146.21,0.07,2,0,18.46,2,0,0,10,0.51,0.9,0,0,Y,0,0,0
1383091,CHEMBL2110651,2,C[N+]1(CCC(O)(c2ccccc2)c2cccs2)CCOCC1,HJDYAOBDPZQHOD-UHFFFAOYSA-N,318.46,318.46,2.85,3,1,29.46,5,0,2,22,0.86,-0.54,0,0,N,0,0,0
1383092,CHEMBL2110652,2,CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C,BRPOADLGOFPKKJ-UHFFFAOYSA-N,302.49,302.49,4.12,3,0,8.17,4,0,2,21,0.84,-0.25,1,0,N,0,0,0
1383094,CHEMBL2110654,2,C#CCOC[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,SWKACZZMDOWWGU-YOEHRIQHSA-N,367.23,367.23,3.11,5,0,45.51,6,0,2,24,0.58,-0.55,0,0,N,0,0,0
1383095,CHEMBL2110655,2,COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,BRABPYPSZVCCLR-UHFFFAOYSA-N,314.45,314.45,4.25,4,0,15.71,5,0,2,22,0.82,-1.18,0,0,N,0,0,0
1383097,CHEMBL2110657,2,Cc1[nH]cnc1CSCCNc1nc(=O)c(Cc2ccc3c(c2)OCO3)c[nH]1,YTBDPHYVGACIPC-UHFFFAOYSA-N,399.48,399.48,2.47,7,3,104.92,8,0,3,28,0.5,-0.79,0,0,N,0,0,0
1383098,CHEMBL2110658,2,C=CCCCCCCCCC(=O)NCCC[N+](C)(C)C,SEUOKNLZMRSBLL-UHFFFAOYSA-O,283.48,283.48,3.51,1,1,29.1,13,0,0,20,0.31,0.38,0,0,N,0,0,0
1383099,CHEMBL2110659,2,O=C1Cc2c(ccc3c2O[C@@H](CNCc2ccccc2)CO3)N1,DYJIKHYBKVODAC-ZDUSSCGKSA-N,310.35,310.35,2.11,4,2,59.59,4,0,2,23,0.91,-0.24,1,0,N,0,0,0
1383100,CHEMBL2110660,2,CCC(C/C=C/c1ccccc1)(c1ccccc1)N(C)CC1CC1,VCZSWYIFCKGTJI-JLHYYAGUSA-N,319.49,319.49,5.74,1,0,3.24,8,1,2,24,0.6,-0.2,0,0,N,0,0,0
1383102,CHEMBL2110662,2,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,VOVIALXJUBGFJZ-VXKMTNQYSA-N,430.54,430.54,2.72,6,2,93.06,4,0,0,31,0.71,2.47,1,0,N,0,0,0
1383106,CHEMBL2110666,2,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)C(c1ccc(F)cc1)c1ccc(F)cc1,URRAHSMDPCMOTH-LNLFQRSKSA-N,373.38,373.38,2.89,3,1,70.12,4,0,2,27,0.9,-0.4,0,0,N,0,0,0
1383109,CHEMBL2110669,2,CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@H]1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2OC(=O)CCC(=O)O,HROMYAWHLUOUPY-AHCCQAQQSA-N,460.48,460.48,1.52,8,1,127.49,5,0,0,33,0.48,2.8,0,1,N,0,0,0
1383110,CHEMBL2110670,2,c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2,NPTIPEQJIDTVKR-STQMWFEESA-N,228.34,228.34,2.49,2,1,15.27,0,0,1,17,0.73,0.08,1,0,Y,0,0,0
1383111,CHEMBL2110671,2,O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1,JLBDOSAQLCZTSX-UHFFFAOYSA-N,311.31,311.31,2.88,3,1,63.24,5,0,2,21,0.86,-1.17,0,0,N,0,0,0
1383112,CHEMBL2110672,2,CCCCCCCCCCCC(=O)c1ccc(OCC[N+](C)(C)Cc2ccccc2)cc1,PONRVFMQIXWVLG-UHFFFAOYSA-N,438.68,438.68,7.45,2,0,26.3,17,1,2,32,0.15,-0.1,0,0,N,0,0,0
1383113,CHEMBL2110673,2,CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O,KACVTTZEMNWITH-UHFFFAOYSA-N,267.76,267.76,2.14,2,0,26.79,4,0,1,18,0.84,-2.14,0,0,N,0,0,0
1383115,CHEMBL2110675,3,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(CI)[C@H]3CC[C@]12C,FIOAEFCJGZJUPW-FTLVODPJSA-N,512.56,512.56,7.8,1,1,20.23,6,2,0,29,0.22,2.47,1,0,N,0,0,0
1383116,CHEMBL2110676,2,COC(=O)[C@H]1C(c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2C,SIIICDNNMDMWCI-LRMYVUMKSA-N,385.25,385.25,3.03,3,0,29.54,2,0,1,20,0.58,0.25,0,0,N,0,0,0
1383117,CHEMBL2110677,2,CN(C)CC#CC=C1c2ccccc2C=Cc2ccccc21,OKCODFSHDQKCQN-UHFFFAOYSA-N,285.39,285.39,4.17,1,0,3.24,1,0,2,22,0.61,0.11,0,0,N,0,0,0
1383119,CHEMBL2110679,2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1c(I)cccc1-2,FRIZVHMAECRUBR-UHFFFAOYSA-N,411.2,411.2,2.24,5,0,64.43,2,0,2,22,0.56,-0.44,0,0,N,0,0,0
1383120,CHEMBL2110680,2,COc1cc([S+](C)[O-])ccc1-c1nc2cnccc2[nH]1,JQUKCPUPFALELS-UHFFFAOYSA-N,287.34,287.34,2.37,4,1,73.86,3,0,3,20,0.75,-0.62,0,0,N,0,0,0
1383121,CHEMBL2110681,2,O=S(=O)(O)C(I)I,RVIRCOIWERMNCC-UHFFFAOYSA-N,347.9,347.9,1.03,2,1,54.37,1,0,0,7,0.44,0.23,0,0,N,0,0,0
1383122,CHEMBL2110682,2,Cc1cc(OCCN(C)C)c(C(C)C)cc1OC(=O)OC(C)C,JBWWCPMFTSBPAK-UHFFFAOYSA-N,323.43,323.43,3.98,5,0,48,7,0,1,23,0.56,-0.51,0,0,N,0,0,0
1383123,CHEMBL2110683,-1,CCN(CC)CCOC(=O)C1(CCC(C)C)CCCCC1,BHSHHNNBVMXJNZ-UHFFFAOYSA-N,297.48,297.48,4.26,3,0,29.54,9,0,0,21,0.6,-0.19,0,0,N,0,0,0
1383124,CHEMBL2110684,2,O=C(O)CCCCCCCCCCCCCCCI,RNTWMPKPEATMJA-UHFFFAOYSA-N,382.33,382.33,5.97,1,1,37.3,15,1,0,19,0.22,0.34,0,0,N,0,0,0
1383125,CHEMBL2110685,2,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1,NEFZSDAFBFJUNW-UHFFFAOYSA-N,332.46,332.46,2.85,3,1,46.53,4,0,1,24,0.68,0.33,0,0,N,0,0,0
1383126,CHEMBL2110686,2,CC(C)(CCCCOCCCCC(C)(C)C(=O)O)C(=O)O,SDMBRCRVFFHJKR-UHFFFAOYSA-N,302.41,302.41,3.57,3,2,83.83,12,0,0,21,0.54,0.23,1,0,N,0,0,0
1383128,CHEMBL2110688,2,CN(C)CCCn1cc(-c2ccccc2)c(-c2ccccc2)n1,NELSQLPTEWCHQW-UHFFFAOYSA-N,305.43,305.43,4.17,3,0,21.06,6,0,3,23,0.68,-1.2,0,0,N,0,0,0
1383129,CHEMBL2110689,2,Clc1ccc(Nc2cc[n+]3ccccc3c2)cc1Cl,MTFYFZDTISVQRR-UHFFFAOYSA-O,290.17,290.17,4.48,1,1,16.13,2,0,3,19,0.69,-0.92,0,0,N,0,0,0
1383130,CHEMBL2110690,2,Cc1ccc2ccccc2c1CON,DSBSLDVRDBLLFL-UHFFFAOYSA-N,187.24,187.24,2.54,2,1,35.25,2,0,2,14,0.73,-0.26,0,0,Y,0,0,0
1383132,CHEMBL2110692,2,Cc1ccc(C(OCC2CCCC[N+]2(C)C)c2ccccc2)cc1,GEAODIUILCCWGU-UHFFFAOYSA-N,324.49,324.49,4.73,1,0,9.23,5,0,2,24,0.72,0.27,0,0,N,0,0,0
1383133,CHEMBL2110693,2,CN(C)CCCOC1CC(C)(C)N(C)C(C)(C)C1,GCBWOTFSWXWNDL-UHFFFAOYSA-N,256.43,256.43,2.61,3,0,15.71,5,0,0,18,0.7,-0.05,0,0,N,0,0,0
1383135,CHEMBL2110695,-1,CCN(CC)CCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1(C)C,AFKRZUUZFWTBCC-WSTZPKSXSA-N,433.57,433.57,1.66,6,1,78.95,9,0,1,30,0.47,-0.25,1,0,N,0,0,0
1383136,CHEMBL2110696,2,CCC1(C(C)C)C(=O)NC(=O)NC1=O,HHLXJTDUHFBYAU-UHFFFAOYSA-N,198.22,198.22,0.4,3,2,75.27,2,0,0,14,0.63,0.1,1,0,N,0,0,0
1383137,CHEMBL2110697,2,CCCCCCCC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,JQVBGTKMTRKHML-UHFFFAOYSA-N,408.69,408.69,6.74,2,0,26.3,15,1,0,29,0.17,0.22,0,0,N,0,0,0
1383138,CHEMBL2110698,2,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)cc1,PBNSEYNKZBMLLY-UHFFFAOYSA-N,381.69,381.69,5.8,3,0,27.05,6,1,3,24,0.54,-1.06,0,0,N,0,0,0
1383139,CHEMBL2110699,-1,Cc1ccc(/N=N/c2c(O)ccc(/N=N/c3ccc(S(=O)(=O)O)cc3)c2O)c(C)c1,SQOXGXCYIDDLGW-MBALSZOMSA-N,426.45,426.45,5.79,8,3,144.27,5,1,3,30,0.35,-0.64,0,0,N,0,0,0
1383140,CHEMBL2110700,-1,CC[N+](C)(CC)CCOC(=O)C(O)(c1cccs1)C1CCCC1,NEMLPWNINZELKP-UHFFFAOYSA-N,340.51,340.51,3.16,4,1,46.53,8,0,1,23,0.58,-0.13,0,0,N,0,0,0
1383141,CHEMBL2110701,2,Oc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@@H]1CCOC3,USEITRSTDJBLBU-UHOSZYNNSA-N,299.41,299.41,2.71,3,1,32.7,2,0,1,22,0.91,1.12,0,0,Y,0,0,0
1383142,CHEMBL2110702,2,COC(=O)c1c2n(c3ccccc13)Cc1ccccc1N1CCN(C)CC21,WPGUWABWNUSPMW-UHFFFAOYSA-N,361.44,361.44,3.28,5,0,37.71,1,0,3,27,0.62,-0.53,0,0,N,0,0,0
1383143,CHEMBL2110703,2,CCNC1(c2cccs2)CCCCC1=O,QAXBVGVYDCAVLV-UHFFFAOYSA-N,223.34,223.34,2.7,3,1,29.1,3,0,1,15,0.85,-0.45,1,0,Y,0,0,0
1383144,CHEMBL2110704,2,CC[n+]1c(/C=C/c2ccc(N3CCCC3)cc2)cccc1/C=C/c1ccc(N2CCCC2)cc1,HQXWVXPBRCYGGM-UHFFFAOYSA-N,450.65,450.65,6.54,2,0,10.36,7,1,3,34,0.38,-0.44,0,0,N,0,0,0
1383145,CHEMBL2110705,2,CC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN1CCCC1,XPSOFSIDLMRECY-UHFFFAOYSA-N,351.49,351.49,4.42,3,0,29.54,7,0,2,26,0.69,-0.25,0,0,N,0,0,0
1383146,CHEMBL2110706,2,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2ccccc2)CC1,WPKPLSFHHBBLRY-UHFFFAOYSA-N,364.45,364.45,1.9,5,1,61.34,5,0,3,27,0.75,-1.39,0,0,N,0,0,0
1383147,CHEMBL2110707,2,CCN(CC)CCNC(=O)c1ccccc1O,VSSAPBSVPUSKPK-UHFFFAOYSA-N,236.31,236.31,1.46,3,2,52.57,6,0,1,17,0.79,-1.29,0,0,N,0,0,0
1383148,CHEMBL2110708,2,CC(C(=O)N1c2ccccc2Sc2ccccc21)[N+]1(C)CCCC1,YKNNBQKAAWCISH-UHFFFAOYSA-N,339.48,339.48,4.44,2,0,20.31,2,0,2,24,0.75,-0.41,0,0,N,0,0,0
1383149,CHEMBL2110709,2,CC[N+](C)(C)CCSCC[N+](C)(C)CC,DNGWFBRFKCEWOW-UHFFFAOYSA-N,234.45,234.45,1.91,1,0,0,8,0,0,15,0.46,-0.13,0,0,N,0,0,0
1383150,CHEMBL2110710,2,COC(=O)NCCc1ccc(OCC(O)CNC(C)C)cc1,UGENBJKPPGFFAT-UHFFFAOYSA-N,310.39,310.39,1.32,5,3,79.82,9,0,1,22,0.64,-0.55,0,0,N,0,0,0
1383151,CHEMBL2110711,2,Cc1cc(Nc2ccc3c(c2)c(-c2ccc(N)cc2)[n+](C)c2cc(N)ccc32)nc(N)[n+]1C,ATUKMAKBUDAKLO-UHFFFAOYSA-P,437.55,437.55,3.5,5,4,110.74,3,0,5,33,0.2,-0.24,0,0,N,0,0,0
1383152,CHEMBL2110712,-1,O=[N+]([O-])c1ccc(/N=N/c2c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc3c2O)c([N+](=O)[O-])c1,AYCFJUKXFTYTGH-ISLYRVAYSA-N,498.41,498.41,3.27,11,3,239.97,6,1,3,33,0.19,-0.89,0,0,N,0,0,0
1383153,CHEMBL2110713,2,COc1ccc(C2(c3ccccc3)NC(=O)N(CCCN3CCC(c4ccccc4)CC3)C2=O)cc1,QAKVGHCHHKKDBQ-UHFFFAOYSA-N,483.61,483.61,4.76,4,1,61.88,8,0,3,36,0.47,-0.87,0,0,N,0,0,0
1383154,CHEMBL2110714,2,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)CC1,DMXLLYHBWUOZCZ-UHFFFAOYSA-N,340.44,340.44,2.7,3,1,46.53,4,0,2,25,0.69,0.15,0,0,N,0,0,0
1383155,CHEMBL2110715,2,COC1(OC)CCCN2CC(c3ccccc3)N=C21,DWIKEPVFPTUJQU-UHFFFAOYSA-N,260.34,260.34,2.22,4,0,34.06,3,0,1,19,0.78,0.19,0,0,N,0,0,0
1383156,CHEMBL2110716,2,CC(C)(C)NCC(O)c1ccc(O)c(CS(C)(=O)=O)c1,RTLJQOLVPIGICL-UHFFFAOYSA-N,301.41,301.41,1.36,5,3,86.63,5,0,1,20,0.76,-0.22,0,0,N,0,0,0
1383159,CHEMBL2110719,2,CCN(CC)CCNC(=O)N(CCS(=O)(=O)c1ccccc1)C(C)C,OSTGVQSWUXGHKL-UHFFFAOYSA-N,369.53,369.53,2.22,4,1,69.72,10,0,1,25,0.69,-1.85,0,0,N,0,0,0
1383160,CHEMBL2110720,2,CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1,FWCBATIDXGJRMF-FLNNQWSLSA-N,274.27,274.27,0.47,6,1,83.45,1,0,0,19,0.74,1.37,1,0,N,0,0,0
1383162,CHEMBL2110722,2,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C1c3ccccc3Oc3ccccc31)C2,KBVFFWSKLQHNSS-FVQHAEBGSA-N,364.46,364.46,4.24,3,0,35.53,2,0,2,27,0.59,0.39,0,0,N,0,0,0
1383163,CHEMBL2110723,-1,CCON(CC)C(=S)S,OGIMEVFWWKHQGX-UHFFFAOYSA-N,165.28,165.28,1.47,2,1,12.47,3,0,0,9,0.39,-0.76,0,0,Y,0,0,0
1383165,CHEMBL2110725,4,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,NMDYYWFGPIMTKO-KLCPSUAYSA-N,816.94,816.94,5.08,11,2,133.87,7,3,3,59,0.19,1.47,0,0,N,0,0,0
1383167,CHEMBL2110727,3,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1,PNDKCRDVVKJPKG-WHERJAGFSA-N,696.96,696.96,8.74,7,1,91.68,17,2,4,50,0.09,-0.84,1,0,N,0,0,0
1383170,CHEMBL2110730,3,CSCC[C@H](N)C(=O)N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21,VOYCNOJFAJAILW-CAMHOICYSA-N,366.42,366.42,-1.87,7,4,163.86,7,0,0,23,0.4,-0.02,0,1,N,0,0,0
1383171,CHEMBL2110731,4,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,VWVKUNOPTJGDOB-BDHVOXNPSA-N,386.44,386.44,1,6,4,99.38,4,0,2,28,0.63,1.16,1,0,N,1,0,0
1383172,CHEMBL2110732,4,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,LVXJQMNHJWSHET-AATRIKPKSA-N,469.95,469.95,5.16,6,2,79.38,7,1,3,33,0.47,-1.61,0,0,N,1,0,0
1383174,CHEMBL2110734,2,COCC[n+]1c2c(n(Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O,OTSOOHRUMBRSHZ-UHFFFAOYSA-N,363.4,363.4,1.34,6,0,77.96,5,0,3,27,0.5,-0.55,0,0,N,0,0,0
1383176,CHEMBL2110736,2,O=C(c1ccc(F)cc1)C1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,XMUZRUCADGTCPX-UHFFFAOYSA-N,514.59,514.59,7.43,4,0,23.55,6,2,3,36,0.25,-1.47,0,0,N,0,0,0
1383177,CHEMBL2110737,2,CCCC(=O)O[C@H]1CN2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O,HTJGLYIJVSDQAE-VWNXEWBOSA-N,259.3,259.3,-1.13,6,3,90.23,3,0,0,18,0.56,1.71,1,1,N,0,0,0
1383179,CHEMBL2110739,2,C[N+](C)(C)Cc1ccco1,HEDXEAAVEOJUCR-UHFFFAOYSA-N,140.21,140.21,1.49,1,0,13.14,2,0,1,10,0.57,-0.3,1,0,Y,0,0,0
1383181,CHEMBL2110741,2,C[n+]1ccc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c4csc(N)n4)[C@H]3[S+]([O-])C2)cc1,HCCFUFNFJIUPHS-MZYBJUSBSA-O,609.69,609.69,-0.32,11,4,211.45,10,2,2,40,0.07,-0.08,1,0,N,0,0,0
1383186,CHEMBL2110746,-1,CCCCN(CCCC)C(=O)OCC[N+](C)(C)CC,SDEXVKFYBBHUKN-UHFFFAOYSA-N,273.44,273.44,3.12,2,0,29.54,10,0,0,19,0.57,-0.23,0,0,N,0,0,0
1383187,CHEMBL2110747,2,CC[N+](C)(CC)CCCOC(=O)[C@H]1[C@H](c2ccccc2)[C@H](C(=O)OCCC[N+](C)(CC)CC)[C@H]1c1ccccc1,AXCRPLDEOCHBJD-TVLXLKRTSA-N,552.8,552.8,5.64,4,0,52.6,16,2,2,40,0.15,0.13,0,0,N,0,0,0
1383191,CHEMBL2110751,-1,Cc1cc2c3ccccc3[n+]1CCCCCCCCCC[n+]1c(C)cc(c3ccccc31)NCCCCCCCCCCN2,ZFWYZPJOMMIRAM-DMMVPMRXSA-P,594.93,594.93,9.96,2,2,31.82,0,2,4,44,0.2,-0.01,1,0,N,0,0,0
1383194,CHEMBL2110754,2,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6CCC[N+]6(C)C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,SMSOHXZTTQRSQA-QAJMKSIDSA-N,582.89,582.89,7.11,4,1,63.6,3,2,0,42,0.28,2.88,0,0,N,0,0,0
1383195,CHEMBL2110755,2,CNS(=O)(=O)Cc1ccc2[nH]cc(CCCN3CCN(c4ncncc4OC)CC3)c2c1,WRZVGHXUPBWIOO-UHFFFAOYSA-N,458.59,458.59,1.77,7,2,103.45,9,0,3,32,0.5,-1.37,0,0,N,0,0,0
1383196,CHEMBL2110756,2,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)C(=O)[C@]1(C)OC,BELMMAAWNYFCGF-PZXAHSFZSA-N,755.99,755.99,4.53,13,2,151.68,9,2,0,53,0.32,1.58,1,0,N,0,0,0
1383197,CHEMBL2110757,2,CC(C)(O/N=C(\C(=O)NC1CN(C(=O)NS(=O)(=O)N2CCN(NC(=O)c3cc(=O)c(O)c[nH]3)C2=O)C1=O)c1csc(N)n1)C(=O)O,JXSPWQGYERHATM-MUXKCCDJSA-N,684.63,684.63,-2.93,15,7,316.19,10,3,2,46,0.07,-0.38,0,0,N,0,0,0
1383199,CHEMBL2110759,2,C=C1C[N+]2(CCCCC2)Cc2c1oc1c(OC)c3occc3c(OC)c1c2=O,ADITXIOZDFZRAT-UHFFFAOYSA-N,382.44,382.44,4.08,5,0,61.81,2,0,3,28,0.63,1.36,0,0,N,0,0,0
1383200,CHEMBL2110760,2,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,VVUYEFBRTFASAH-UHFFFAOYSA-N,385.47,385.47,0.34,8,1,85.29,8,0,3,28,0.6,-1.47,1,0,N,0,0,0
1383201,CHEMBL2110761,2,CN(CCc1cc2cccc3c2n1-c1ccccc1CC3)Cc1ccccc1,GMJAPDJBIOQXSW-UHFFFAOYSA-N,366.51,366.51,5.4,2,0,8.17,5,1,4,28,0.46,-0.83,0,0,N,0,0,0
1383203,CHEMBL2110763,2,CCN(CCNc1ccc(C)c2sc3ccccc3c(=O)c12)CC(C)(C)O,ATQREMXMJIWUIN-UHFFFAOYSA-N,384.55,384.55,4.23,5,2,52.57,7,0,3,27,0.6,-1.08,0,0,N,0,0,0
1383205,CHEMBL2110765,2,Cc1nc2n(n1)C(N1CCN(C)CC1)=Nc1ccccc1C2,PUHMYHQVPODHCZ-UHFFFAOYSA-N,296.38,296.38,1.27,6,0,49.55,0,0,2,22,0.73,-1.06,0,0,N,0,0,0
